name,address,rating,number_of_reviews,affluence
Tuhingaji,"High-School-Road, Mollahat, Bangladesh",4.8,4.0,0.0
shaksepear coffe and restaurant,"WRJ3+GR8, Mollahat, Bangladesh",0.0,0.0,0.0
abdur rouf,"3363 Thana Rd, Mollahat 9300, Bangladesh",4.0,1.0,0.0
Mizan Restaurant,"WRG4+JCR, Mollahat, Bangladesh",0.0,0.0,0.0
Hamim hotel & restaurent,"WRJ3+JHH, Mollahat, Bangladesh",3.9,9.0,0.0
Sohel Hotel & Restaurant,"WRJ4+F66, Mollahat, Bangladesh",3.0,3.0,0.0
আল্লাহর দান হোটেল & রেস্টুরেন্ট,"mollahat bazar, মোল্লাহাট, Bangladesh",2.3,3.0,0.0
শামিম ফল ভান্ডার,"Mollarhat - Chitalmari Rd, Mollahat, Bangladesh",0.0,0.0,0.0
computa,"Bagerhat District, Mollahat 1212, Bangladesh",0.0,0.0,0.0
Rony Hotel & Restaurant,"Mollahat bus stand, মোল্লাহাট, Bangladesh",3.7,26.0,0.0
গ্রীন বাংলা চাইনিজ রেস্টুরেন্ট,"বিজিবি রোড, Mongla, Bangladesh",0.0,0.0,0.0
Jumadar restaurant,"Khulna - Mongla Hwy, Mongla, Bangladesh",0.0,0.0,0.0
Digraj panthosala,"GHJR+82P, Mongla, Bangladesh",4.1,38.0,1.0
R Hotel & Tea Stall,"Khulna - Mongla Hwy, Mongla, Bangladesh",0.0,0.0,0.0
Green Bangla Chinese Restaurant,"BGB Rd, Mongla, Bangladesh",5.0,1.0,0.0
Devjoyti Enterprise Best Crab Shop in Digraj,"N7, Mongla, Bangladesh",5.0,1.0,0.0
Hanif Tea Stall,"GHXQ+GWM, Bangladesh",0.0,0.0,0.0
Star Food,"Khulna - Mongla Hwy, Mongla, Bangladesh",4.5,2.0,0.0
Jumaddar Hotel And Restaurant,"GHHQ+FHM, Mongla, Bangladesh",3.8,10.0,0.0
Muhit Tea Stall,"Digraj Bus Stop, Khulna - Mongla Hwy, মংলা, Bangladesh",0.0,0.0,0.0
M J Gases Shop Mongla,"Digraj Mistry Bari Rd, Mongla, Bangladesh",3.9,30.0,0.0
Monir Home,"Unnamed Road, Mongla, Bangladesh",5.0,1.0,0.0
Metily Electric,"Digraj Bazar, Hwy, Mongla, Bangladesh",5.0,1.0,0.0
বাবু হোটেল,"GHH9+4F6, Dacope, Bangladesh",4.7,3.0,0.0
রফিকুলের রুটির দোকান,"Nobboyroshai Bus Stand, মোড়ল গঞ্জ, Bangladesh",0.0,0.0,0.0
নাইম হোটেল এন্ড রেস্টুরেন্ট,"ছোলমবড়ীয়া বাস স্ট্যান্ড, Morrelgong Ferry Ghat, Bangladesh",0.0,0.0,0.0
মিলোন হোটেল,"FV45+23V, Morrelganj, Bangladesh",3.0,1.0,0.0
তিথি এন্ড তীর্থ ডেয়ারি,"FV35+P8W, Morrelganj, Bangladesh",0.0,0.0,0.0
Faeem Confectionery & Sweets,"Morrelgong-Baharbunia Rd, Morrelganj, Bangladesh",5.0,1.0,0.0
Coffee Time,"FV25+G59, Morrelganj, Bangladesh",5.0,3.0,0.0
সাগরিকা রেস্টুরেন্ট,"Morrelgong-Baharbunia Rd, Morrelganj, Bangladesh",1.5,4.0,0.0
Asadul haoladar,"FV34+7QR, Morrelganj, Bangladesh",0.0,0.0,0.0
আসাদুল টি স্টোর,"Kormoker potti Serestadar bai pouro 5no word, মোড়ল গঞ্জ 9320, Bangladesh",5.0,1.0,0.0
Olympic fast-food and coffee house,"College rod, Morrelganj 9320, Bangladesh",3.9,8.0,0.0
লালন হোটেল,"Rd, Morrelgong Ferry Ghat, Morrelganj, Bangladesh",4.0,4.0,0.0
এ সবুব রেস্টুরেন্টে,"Chaksree - Rampal Rd, Rampal, Bangladesh",0.0,0.0,0.0
চপ হাউজ,"Chaksree - Rampal Rd, Rampal, Bangladesh",0.0,0.0,0.0
Antra,"HMWJ+7MJ, Rampal, Bangladesh",0.0,0.0,0.0
Narayan Chandro Adhikary,"HMF4+V3G, Rampal, Bangladesh",4.0,28.0,0.0
Mahfuz Tea Stall,"Rampal To Khulna Link Rd, Rampal, Bangladesh",0.0,0.0,0.0
মেসার্স রোকেয়া অটো মিনি চাউল কল,"HMWJ+7JQ, Rampal, Bangladesh",0.0,0.0,0.0
বুখারী রেষ্টুরেন্ট,"Bangla Bazar Road, Sharankhola, Bangladesh",0.0,0.0,0.0
নিউ রসুলপুর হোটেল এন্ড রেস্টুরেন্ট,"8R7X+6G8, Sharankhola, Bangladesh",4.0,2.0,0.0
হাসান ভাইয়ের চায়ের দোকান,"Amragachia, Sharankhola, Bangladesh",0.0,0.0,0.0
Hotel Niribili,"8V72+CPC, Sharankhola, Bangladesh",3.0,1.0,0.0
বিসমিল্লাহ হোটেল,"Unnamed Road, Sharankhola, Bangladesh",0.0,0.0,0.0
জান্নাতি হোটেল ( Jannati Hotel) Rayenda,"Launch Ghat, Sharankhola, Bangladesh",5.0,1.0,0.0
Shahi Cafe & Coffee House শাহী ক্যাফে এন্ড কফি হাউজ,"Unnamed Road, Sharankhola, Bangladesh",5.0,1.0,0.0
সুন্দরবন রেস্তোরাঁ,"Unnamed Road, Sharankhola, Bangladesh",3.0,7.0,0.0
BROTHERS SERVICES,"8V74+P7F, Sharankhola, Bangladesh",5.0,2.0,0.0
BIPUL BALA'S TEA STALL,"Lakurtala, শরণখোলা, Bangladesh",0.0,0.0,0.0
আর্মিত্তির দোকান Kuddus Charghata,"Unnamed Road, Bangladesh",0.0,0.0,0.0
Mir Biriyani House৷ মীর বিরিয়ানি হাউস,"Notun launch ghat, Sharankhola, Bangladesh",5.0,9.0,0.0
Josim tea stor,"Tuntuni Rd, Sharankhola, Bangladesh",0.0,0.0,0.0
Rayenda Bazar Ma Baba Hotel,"8V64+XM7, Sharankhola, Bangladesh",3.6,29.0,4.0
Ranna Ghor and Restaurant Version 2,"College Para Rd, Alamdanga, Bangladesh",0.0,0.0,0.0
Food Express,"College Para Rd, Alamdanga 7210, Bangladesh",4.6,22.0,0.0
Hamlet Cafe,"আলমডাঙ্গা হাই রোড, Alamdanga, Bangladesh",4.2,168.0,0.0
কুটুমবাড়ী ফুড এন্ড সুইটস গার্ডেন,"আলমডাঙ্গা হাই রোড, Alamdanga, Bangladesh",4.6,8.0,0.0
Food Garden,"আলমডাঙ্গা হাই রোড, Alamdanga, Bangladesh",4.3,6.0,0.0
Adhikary Sweet Shop,"Tala Kumar Nodi Road, Alamdanga, Bangladesh",4.4,16.0,0.0
Sisters Kitchen,"Wapda road, Alamdanga, Opposite of Wapda Masjid, Alamdanga 7210, Bangladesh",4.8,8.0,0.0
আব্দুর রাজ্জাক চা,"Z7404, Alamdanga, Bangladesh",4.1,14.0,0.0
Mozid Hotel,"আলমডাঙ্গা হাই রোড, Alamdanga, Bangladesh",4.4,131.0,2.0
Adda cafeteria,"Station Rd, Alamdanga 7210, Bangladesh",5.0,1.0,0.0
Nongor coffee and snacks (নোঙ্গর কফি এন্ড স্ন্যাকস),"Bamundi - Hatboalia - Alamdanga Rd, Bangladesh",5.0,5.0,0.0
Babu hotel & misti ghar,"QW5W+RG5, Alamdanga, Bangladesh",4.1,14.0,0.0
Moyuri Fast Food,"আলমডাঙ্গা হাই রোড, Alamdanga, Bangladesh",3.7,10.0,0.0
Isabul Store,"QX23+7PF, Bangladesh",4.0,14.0,0.0
Chopol,"QX42+6P5, Alamdanga, Bangladesh",4.0,1.0,0.0
Polan Mondol,"Alamdanga, Bangladesh",0.0,0.0,0.0
Food Park(ফুড পার্ক),"College Para Rd, Alamdanga 7210, Bangladesh",5.0,2.0,0.0
Babu Hotel and Restaurant,"High road, Alamdanga, Bangladesh",2.7,3.0,0.0
Royal Hotel & Sweets,"R 747, Alamdanga, Bangladesh",2.8,6.0,0.0
রিয়াদ হোটেল এন্ড রেস্টুরেন্ট,"Unnamed Road, Alamdanga, Bangladesh",5.0,2.0,0.0
গ্যারান্টিস হোম্,"Tala Kumar Nodi Road, Alamdanga, Bangladesh",0.0,0.0,0.0
Khandakar Food Garden & Mini Chinese & Fast Food,"Jhenaidah - Chuadanga Rd, Chuadanga, Bangladesh",4.0,315.0,2.0
CD Bites Cafe and Restaurant,"Ferry Ghat Road, Chuadanga, Bangladesh",4.2,43.0,0.0
তামিম স্টোর,"Chuadanga - Meherpur Hwy, Alukdia, Bangladesh",0.0,0.0,0.0
Red Chilli Chinese Restaurant & Fastfood,"abul Kashem soroni, Chuadanga 7200, Bangladesh",3.8,224.0,2.0
Mishty Mukh,"R745, চুয়াডাঙ্গা, Bangladesh",5.0,3.0,0.0
Apanjon Restaurant,"Opposite, Chuadanga Post office, Shaheed Abul Kashem Road, চুয়াডাঙ্গা 7200, Bangladesh",4.1,69.0,0.0
Vojon Bilash,"Vojon Bilash, Jhenaidah - Chuadanga Rd, Chuadanga, Bangladesh",3.9,387.0,2.0
Fuska House Chuadanga,"Kobori Road, Chuadanga, Bangladesh",4.2,10.0,0.0
তরিকুল ভাইয়ের চটপটি,"College Rd, Chuadanga 7200, Bangladesh",0.0,0.0,0.0
বিসমিল্লাহ ফুচকা হাউজ চুয়াডাঙ্গা জেলা কবরি রোড,"Kobori Road, Chuadanga, Bangladesh",5.0,1.0,0.0
"আমজেদ চপ হাউস, চুয়াডাঙ্গা","Court Para Road, Chuadanga, Bangladesh",5.0,1.0,0.0
Hill Point,"Chuadanga 7222, Bangladesh",5.0,1.0,0.0
allardan hitel,"R745, Chuadanga, Bangladesh",0.0,0.0,0.0
কালুর হোটেল,"JVR5+J8Q, Chuadanga, Bangladesh",4.8,5.0,0.0
Friends Coffee House,"JVF7+WF5, Chuadanga, Bangladesh",4.2,5.0,0.0
SHOYKOT,"MR5Q+559, Alukdia, Bangladesh",0.0,0.0,0.0
shama tea house,"Dewly মোড়। দামুড়হুদা। চুয়াডাঙ্গা Hospital road, road Hdhdhdhdhdb, Chuadanga 7200, Bangladesh",0.0,0.0,0.0
Foodpanda Chuadanga,"Hospital Rd, Chuadanga, Bangladesh",4.6,5.0,0.0
TaiTai Snacks Corner -TSC,"মাদ্রাসা পাড়া, Chuadanga 7200, Bangladesh",5.0,1.0,0.0
JFC pastry shop,"College Rd, Chuadanga, Bangladesh",1.0,1.0,0.0
Fatema Food & Departmental Store,"Ferry Ghat Road, Chuadanga, Bangladesh",4.1,14.0,0.0
"Shahi Nanna Biryani House, Chuadanga. (শাহী নান্না বিরিয়ানী হাউজ)","Opposite Vj School, চুয়াডাঙ্গা, Bangladesh",3.8,10.0,0.0
সততা ইললেক্ট্রনিক্স শরিফুল01987497501,"Chuadanga - Meherpur Hwy, Alukdia, Bangladesh",3.9,35.0,4.0
Sikder Store,"JRMR+856, Chuadanga, Bangladesh",5.0,1.0,0.0
Paradise Food Garden,"College Rd, Chuadanga 7200, Bangladesh",0.0,0.0,0.0
Fast & Fresh Corner,"Chuadanga - Alamdanga Rd, Chuadanga 7200, Bangladesh",3.7,49.0,0.0
AMI + TOME FUSKA HOUSE,"Kobori Road, Chuadanga, Bangladesh",4.0,2.0,0.0
Jafran,"College Rd, Chuadanga, Bangladesh",4.5,2.0,0.0
Hotel James,"JRVW+824, Chuadanga, Bangladesh",0.0,0.0,0.0
ভাই ভাই চটপটি ও ফুসকা হাউজ Vay Vay Chotpoti and fuska house,"College Rd, Chuadanga, Bangladesh",2.3,3.0,0.0
Sungapore cafe and restaurant,"Jhenaidah - Chuadanga Rd, Chuadanga, Bangladesh",4.0,1.0,0.0
JFC Restaurant,"Pujo Tola Road, Chuadanga, Bangladesh",4.7,0.0,0.0
স্মরণী বিরিয়ানী হাউজ,"Jhenaidah - Chuadanga Rd, Chuadanga, Bangladesh",5.0,1.0,0.0
MD JONI JUNAYED,"Home, Chuadanga, Bangladesh",0.0,0.0,0.0
Bagdad factory,"Satgari Road, Chuadanga, Bangladesh",5.0,1.0,0.0
জলসিড়ি বাংলা হোটেল অ্যান্ড রেসটুরেন্ট,"35 Hospital Rd, Chuadanga 7200, Bangladesh",4.0,6.0,0.0
নিউ হোটেল আল আমিন,"Jhenaidah - Chuadanga Rd, Chuadanga, Bangladesh",0.0,0.0,0.0
Hotel Al-Amin,"JRVW+X4V, Chuadanga, Bangladesh",3.6,11.0,0.0
Shimran Hotel,"Poraton Goli, Chuadanga, Bangladesh",3.4,12.0,0.0
Bagan Bari ( Man for Man),"Chuadanga 7200, Bangladesh",4.5,2.0,0.0
নিঝুম পল্লী রেস্টুরেন্ট ৩০ফিট-রোড চিনাদী,"JRWV+3XC, Chuadanga, Bangladesh",0.0,0.0,0.0
"ইভা রেস্টুরেন্ট , বিরিয়ানি হাউজ অ্যান্ড কমিউনিটি সেন্টার","Hospital Rd, Chuadanga, Bangladesh",4.5,2.0,0.0
বিপ্লব স্টোর,"JRMX+H56, Chuadanga, Bangladesh",5.0,1.0,0.0
Arafat Hotel & Restaurant,"College Rd, Chuadanga 7200, Bangladesh",1.0,1.0,0.0
Hotel Sundarban,"08 Mukti Para Road, Chuadanga, Bangladesh",5.0,5.0,0.0
পলাশ ট্রেডার্স,"Jhenaidah - Chuadanga Rd, Chuadanga, Bangladesh",0.0,0.0,0.0
Selim Mishtanno Vandar,"JQ3F+CFQ, Damurhuda, Bangladesh",0.0,0.0,0.0
Model food,"Damurhuda Bastopur Rd, Damurhuda, Bangladesh",5.0,2.0,0.0
Hotel Ali & Restaurant,"JQ3F+FPF, Damurhuda, Bangladesh",4.2,16.0,0.0
Bakkor Fast Food & Restaurant,"Damurhuda Bastopur Rd, Damurhuda, Bangladesh",4.0,1.0,0.0
Jeba Fast Food Restaurant,"JQ3J+36F, Damurhuda, Bangladesh",0.0,0.0,0.0
ক্যাফে রুপকথা,"JQ2J+HH4, Bangladesh",4.4,7.0,0.0
Fajlu Fast Food restaurant,"JQ3F+CJF, Damurhuda, Bangladesh",5.0,1.0,0.0
Selim Fast Food Restaurant,"Jessore-Chuadanga Road, Damurhuda, Bangladesh",0.0,0.0,0.0
Nishan Fast Food,"HQQP+HXM, Joyrampur, Bangladesh",5.0,1.0,0.0
Reza Fast Food,"JQ2F+G7V, Damurhuda, Bangladesh",4.8,5.0,0.0
Babu Fast Food Restaurant,"JQ3J+276, Damurhuda, Bangladesh",0.0,0.0,0.0
Nazrul Fast Food,"Damurhuda Bastopur Rd, Bangladesh",0.0,0.0,0.0
Payal Telecom,"Unnamed Road, Damurhuda, Bangladesh",5.0,1.0,0.0
Bonoful Fastfood,"JQ3F+CM8, Damurhuda, Bangladesh",4.5,2.0,0.0
Ansar Hotel & Restaurant,"JQ3F+CH8, Damurhuda, Bangladesh",3.0,1.0,0.0
Babu Hotel,"Jessore-Chuadanga Road, Damurhuda, Bangladesh",4.5,2.0,0.0
Shopon Hotel & Restaurant,"Jessore-Chuadanga Road, Damurhuda, Bangladesh",4.0,1.0,0.0
Moni Hotel & Restaurant,"Jessore-Chuadanga Road, Damurhuda, Bangladesh",0.0,0.0,0.0
শামসুল হোটেল,"Damurhuda Upazila, Damurhuda 7220, Bangladesh",4.8,6.0,0.0
সিরাজ হোটেল অ্যান্ড রেসটুরেন্ট - SERAJ HOTEL AND RESTAURANT,"changkhali Road, Jibannagar, Bangladesh",4.0,30.0,0.0
Friendship Restaurant & চটপটি House,"CRGF+7HC, Jibannagar, Bangladesh",4.7,3.0,0.0
জীবননগর আশতলাপাড়া মোঃ মোরশেদ আলম সুজন,"Jibannagar,Ashtolapara, জীবননগর, Bangladesh",0.0,0.0,0.0
3 Star Restaurant,"Jibannagar, Bangladesh",4.0,194.0,2.0
Food Garden,"Front of Hospital Complex, জীবননগর 7230, Bangladesh",4.4,62.0,0.0
Tanha Chinese Palace,"CRCC+HR5, Jibannagar, Bangladesh",5.0,2.0,0.0
Kazi's Family Dine,"Jibannagar, Bangladesh",0.0,0.0,0.0
Taj Cafe,"CRCC+598, Jibannagar, Bangladesh",3.6,36.0,0.0
ইউসুফ হোটেল,"CRC9+WQ4, Jibannagar, Bangladesh",5.0,1.0,0.0
Mayer Doa Hotel & Resturent,"kaligong road, Jibannagar, Bangladesh",0.0,0.0,0.0
Molla Hotel,"CRCC+MW3, Jibannagar, Bangladesh",3.3,6.0,0.0
নিউ আল-হেরা গার্মেন্টস,"Jibannagar, Bangladesh",5.0,3.0,0.0
Amader food place,"295X+VJ8, Noapara Paurasava, Bangladesh",4.4,39.0,1.0
আমিন টেইলার্স এন্ড ক্লথ স্টোর,"1270 Hospital Rd, Noapara Paurasava, Bangladesh",4.3,7.0,0.0
shahi chotpoti ghor,"29HX+MV8, Noapara Paurasava, Bangladesh",4.5,10.0,0.0
Dream snacks & coffee shop,"299V+MG5, Noapara Paurasava, Bangladesh",4.5,2.0,0.0
বাবলু রিফিজের কফিশপ,"2CH2+R7F, Noapara Paurasava, Bangladesh",0.0,0.0,0.0
Angela,"Jessore - Khulna Hwy, Noapara Paurasava, Bangladesh",4.1,439.0,2.0
master kotez,"1270 Hospital Rd, Noapara Paurasava, Bangladesh",5.0,1.0,0.0
১ টাকার সিঙ্গারা,"29HV+F3X, Noapara Paurasava, Bangladesh",4.1,37.0,0.0
aunty's fuska&muri,"29HX+P55, Noapara Paurasava, Bangladesh",5.0,2.0,0.0
সাদামাটা কফি হাউজ,"2C54+476, Noapara Paurasava, Bangladesh",0.0,0.0,0.0
মা মিষ্টান্ন ভাণ্ডার,"2CJ2+M6P, Bangladesh",0.0,0.0,0.0
Shamim Store,"2C93+WJ7, Noapara Paurasava, Bangladesh",0.0,0.0,0.0
RIVER VIEW RESTAURANT,"29JX+6WW, Noapara Paurasava, Bangladesh",4.1,16.0,0.0
পার্ক ইটালিয়া রেস্টুরেন্ট,"Jessore - Khulna Hwy, Noapara Paurasava, Bangladesh",4.0,165.0,2.0
মুন্না মিষ্টান্ন ভান্ডার এন্ড রেস্টুডেন্ট,"Sonkarpasa Bus Stand, Bangladesh",5.0,1.0,0.0
Golden Food Corner,"Golden Tower, Noapara 7460, Bangladesh",3.9,77.0,0.0
Ma Mistanno Vandar,"Sonkarpasa Bus Stand, Bangladesh",0.0,0.0,0.0
তনয় মিষ্টান্ন ভান্ডার,"Unnamed Road, Noapara Paurasava, Bangladesh",2.0,3.0,0.0
Hotel Parbon/ হোটেল পার্বণ,"2CH2+948, Noapara Paurasava, Bangladesh",3.7,127.0,0.0
Shatkhira Plus,"Noapara Paurasava, Bangladesh",4.0,28.0,0.0
Paradise Hotel,"2CH2+75P, Noapara Paurasava, Bangladesh",2.2,6.0,0.0
সুমি স্টোর-Sumi Store (মামার দোকান,"296Q+QJF, Noapara Paurasava, Bangladesh",1.0,1.0,0.0
ALIF PLAZA,"Jessore-Khulna-Dhaka Hwy, Noapara Paurasava, Bangladesh",0.0,0.0,0.0
বাপ্পি ফল এন্ড কনফেকশনারি,"Jessore-Khulna-Dhaka Hwy, Noapara Paurasava, Bangladesh",4.0,2.0,0.0
রিভার ভিউ রেস্টুরেন্ট,"29JX+6WW, Noapara Paurasava, Bangladesh",4.0,9.0,0.0
খালেক হোটেল,"Noapara railway station, নওয়াপাড়া পৌরসভা, Bangladesh",0.0,0.0,0.0
emran khan,"687V+XRR, Bagherpara, Bangladesh",0.0,0.0,0.0
হোটেল রাজমহল বাঘারপাড়া বাজার,"Bagharpara - Jessore Rd, Bagherpara, Bangladesh",0.0,0.0,0.0
আপ্পওন কফি সপ,"খাজুরা রোড, Bagherpara, Bangladesh",3.0,1.0,0.0
Cafe Dream Land,"Bagharpara - Jessore Rd, Bagherpara, Bangladesh",5.0,3.0,0.0
শেখ কনফেকশনারী,"689W+F56, বাঘারপাড়া, Bangladesh",0.0,0.0,0.0
ক্যাফে হাবিব এন্ড রেস্টুরেন্ট,"727C+274, Chowgacha, Bangladesh",4.7,3.0,0.0
কাশেম চানাচুর।,"ঝিকরগাছা - চৌগাছা হাইওয়ে, Chowgacha, Bangladesh",5.0,2.0,0.0
All bangla tricks,"7264+8G3, Bangladesh",0.0,0.0,0.0
নাসির হোটেল এবং রেস্টুরেন্ট,"যশোর বাসইস্টান, মেইনরোড চৌগাছা বাজার, যশোর, Bangladesh",0.0,0.0,0.0
Jaiyaan's Cafe & Restaurant,"Z7031, Chowgacha, Bangladesh",4.1,9.0,0.0
ডিভাইন ক্যাফে,"726G+4F3, Bangladesh",4.0,225.0,2.0
Nasir Hotel And Restaurant,"7279+2RX, Chowgacha, Bangladesh",4.1,38.0,0.0
ফুচকা & চটপটি,"Z7031, Chowgacha, Bangladesh",0.0,0.0,0.0
All Day cafe and Restaurant,"7297+Q9X, Chowgacha, Bangladesh",4.7,6.0,0.0
আজমির হোটেল এন্ড বিরিয়ানি হাইজ,"Shadhinota Shorok, Chowgacha, Bangladesh",0.0,0.0,0.0
Rashed Hotel and Restaurant,"Chougacha Bridge, ঝিকরগাছা - চৌগাছা হাইওয়ে, Chowgacha, Bangladesh",4.2,5.0,0.0
The,"চৌগাছা, পাড়বাজার, মৃধাপাড়া, Jessore, Bangladesh",5.0,3.0,0.0
Chaugachha Hotel,"7279+6RC, Chowgacha, Bangladesh",4.0,95.0,0.0
আসল ঘোষ ডেয়ারি,"Churamonkathi - Chaugachha Rd, Chowgacha, Bangladesh",0.0,0.0,0.0
Hazi Briyani House,"Z7031, Chowgacha, Bangladesh",4.0,7.0,0.0
রূপালী হোটেল,"Z7031, Chowgacha, Bangladesh",0.0,0.0,0.0
R K STORE,"726P+4RM, Bangladesh",0.0,0.0,0.0
Chilekotha and Trust Restaurant,"Trust Complex, Jessore, Bangladesh",4.0,455.0,0.0
Chilly Spicy,"Airport Rd, Jessore, Bangladesh",3.9,141.0,0.0
সাত চার শূন্য শূন্য (৭৪০০),"Jessore-Ganganandapur-Chutipur Rd, Jessore, Bangladesh",4.3,12.0,0.0
ফ্রেস কর্নার,"55QF+C49, Jashore, Bangladesh",5.0,1.0,0.0
শিলার রান্নাঘর,"Dhormotola Teen Khamber More, Jessore 7400, Bangladesh",4.0,1.0,0.0
স্বাদের রান্নাঘর,"55CX+GH2, Jashore, Bangladesh",3.5,2.0,0.0
Take Off Restaurant And Café,"Airport Rd, Jessore 7400, Bangladesh",4.0,299.0,2.0
জুনাঈদ হোটেল এন্ড রেষ্টুরেন্ট,"লাল দিঘীর পাড়, এম কে রোড, Jessore 7400, Bangladesh",0.0,0.0,0.0
Cafe Brothers,"Dharmatala, Jessore 7400, Bangladesh",4.5,14.0,0.0
নিরব হোটেল,"Jessore - Jhenaidah Hwy, Jessore, Bangladesh",0.0,0.0,0.0
Urboshi Air View Restaurant,"55G6+F94, Jashore, Bangladesh",4.0,10.0,0.0
MA Sweets & Hotel,"Palbari, Jenaidah Hwy, যশোর, Bangladesh",4.1,10.0,0.0
CP Five Star,"Cantoonment college Road Arabpur Mosjid Market Abarpur, যশোর 7400, Bangladesh",4.1,17.0,0.0
Beak Bubby,"55FX+Q3C, Jashore, Bangladesh",5.0,2.0,0.0
Zihad Hotel & Restaurant,"55QM+RJC, Jashore, Bangladesh",5.0,5.0,0.0
HrïdØy,"55QM+JPH, Jashore, Bangladesh",0.0,0.0,0.0
Ready To Cook Jashore,"DC Bunglo Road, Jessore 7400, Bangladesh",3.0,1.0,0.0
ঝ্যাং লি কিচেন,"455 Airport Rd, Jessore 7400, Bangladesh",5.0,2.0,0.0
Rider's Inn Jashore,"Airport Rd, Jessore, Bangladesh",3.8,67.0,0.0
হনডোর চা দোকান,"Airport Bypass Rd, Jessore, Bangladesh",0.0,0.0,0.0
Cafe Karbala Fast Food & Mini Chainess,"1377,karbala mor, Karbala Road Burhan Shah Rd, যশোর 7400, Bangladesh",4.5,4.0,0.0
Easy Snacks,"557X+R6G, Jashore, Bangladesh",5.0,3.0,0.0
নাসির হোটেল এবং রেস্টুরেন্ট,"যশোর বাস স্টান্ড, বাজার, যশোর, Bangladesh",0.0,0.0,0.0
Cockpit cafe,"Jashore, Bangladesh",4.8,6.0,0.0
Ma Hotel and Restaurants,"Palbari, Jessore, Bangladesh",0.0,0.0,0.0
ব্লিস,"Cantonment Entrance, Jessore, Bangladesh",3.9,41.0,0.0
Cafe Friend Zone,"Nilgong Sahapara, Jessore 7400, Bangladesh",0.0,0.0,0.0
Jashore Biryani House,"Palbari, Jenaidah Hwy, যশোর, Bangladesh",3.9,15.0,0.0
"SANKHO NILL KARAGAR,1971,EID_MUBREAK_2021,","VUTER GOLI , POWERHOUSE PARA, যশোর 7400, Bangladesh",3.0,1.0,0.0
Jessore,"55HJ+425, Jashore, Bangladesh",5.0,2.0,0.0
Nayon,"55HJ+425, Jashore, Bangladesh",0.0,0.0,0.0
